project_id,state,district,project_type,land_area_hectares,affected_families,days_since_notification,compensation_disbursed_pct,legal_disputes_count,legal_dispute_stage,rr_progress_pct,approvals_pending,dept_response_days_avg,possession_status,documentation_completeness_pct,historical_delay_rate_region,delayed
1fec2c36,Karnataka,Bengaluru,Power Transmission,5.97,270,338,29.1,3,Under Hearing,6.7,3,12.9,Full,41.9,12.2,0
eb4e3505,Maharashtra,Pune,Railway,27.36,258,445,75.9,0,None,40.9,4,78.7,Partial,81.2,21.7,0
c2f36470,Bihar,Muzaffarpur,Railway,8.89,80,1381,39.8,0,None,60.7,4,22.7,Partial,48.3,38.2,1
33934a3b,Tamil Nadu,Salem,Highway,22.8,95,371,82.5,2,Filed,40.6,0,27.9,Not Started,41.0,7.7,0
5d177ef4,Maharashtra,Thane,Power Transmission,7.72,51,60,71.0,1,Resolved,29.0,4,12.6,Not Started,46.2,23.0,0
9618a498,Odisha,Bhubaneswar,Railway,21.45,111,1001,17.4,1,Filed,37.9,2,17.7,Not Started,39.4,24.8,1
16578e20,Rajasthan,Jodhpur,Railway,124.04,17,442,60.3,0,None,23.0,3,11.8,Not Started,67.9,43.6,1
05be1f69,Odisha,Rourkela,Irrigation,0.72,37,684,61.6,1,Filed,33.7,3,13.5,Not Started,55.5,41.8,1
6e80b33f,Odisha,Bhubaneswar,Urban Development,8.16,21,1388,54.5,1,Filed,38.2,3,16.4,Full,63.3,7.6,0
e115fd88,Karnataka,Mysuru,Railway,71.19,53,52,20.6,0,None,54.8,2,26.9,Not Started,42.2,53.1,1
a1880178,Madhya Pradesh,Gwalior,Industrial Corridor,38.88,31,144,76.5,1,Under Hearing,17.0,2,8.7,Full,29.2,33.3,1
95d1f9e7,West Bengal,Howrah,Railway,16.45,52,327,33.1,0,None,39.9,5,2.9,Partial,87.3,48.1,0
2a923266,Uttar Pradesh,Varanasi,Highway,3.2,10,303,76.3,1,Filed,65.0,0,15.2,Partial,46.9,55.3,0
802a07a6,Maharashtra,Nagpur,Highway,71.79,55,915,37.6,3,Under Hearing,13.1,2,24.5,Full,99.2,40.7,1
3cef1878,Bihar,Patna,Highway,36.37,161,944,62.8,1,Under Hearing,32.6,1,3.6,Partial,61.3,44.9,1
84c5bb2e,Maharashtra,Nagpur,Irrigation,4.76,188,601,44.2,2,Under Hearing,54.6,3,10.5,Not Started,56.4,35.4,1
9e66abc8,Maharashtra,Nashik,Irrigation,14.17,134,1264,68.4,0,None,48.2,3,32.2,Full,37.0,51.0,0
cfc2a264,Bihar,Gaya,Urban Development,6.86,304,597,50.4,2,Filed,33.1,3,31.6,Partial,49.4,41.8,1
55d3db48,Tamil Nadu,Madurai,Urban Development,4.77,246,492,60.2,1,Filed,67.9,3,28.1,Not Started,38.2,38.2,1
38a91cd0,Gujarat,Vadodara,Urban Development,2.18,31,778,22.2,0,None,38.4,4,14.1,Partial,70.6,32.2,1
8d794f85,Karnataka,Hubballi,Urban Development,89.17,141,1242,30.9,0,None,50.7,2,20.9,Partial,56.1,45.9,1
448e3836,Madhya Pradesh,Bhopal,Highway,6.28,62,269,56.6,1,Stay Order,45.4,5,29.2,Full,78.7,23.4,0
4afb6665,Uttar Pradesh,Varanasi,Industrial Corridor,19.44,64,239,95.0,1,Filed,16.1,0,16.2,Partial,88.9,22.2,1
b8da6214,Odisha,Bhubaneswar,Irrigation,13.9,26,351,45.3,0,None,48.9,4,33.6,Partial,34.8,30.2,0
a09b1497,Uttar Pradesh,Varanasi,Irrigation,5.52,155,895,20.9,0,None,50.8,5,53.5,Full,71.4,12.2,1
98026541,Madhya Pradesh,Gwalior,Power Transmission,3.31,38,1315,11.1,1,Stay Order,84.7,1,44.5,Not Started,63.4,25.2,1
980937ac,Uttar Pradesh,Kanpur,Irrigation,30.98,1012,1252,40.4,4,Under Hearing,41.2,3,16.7,Full,26.2,26.7,1
b00ed5fd,Bihar,Gaya,Urban Development,84.14,17,435,33.6,0,None,80.3,3,8.2,Not Started,39.6,27.0,1
5fdea5d5,Bihar,Muzaffarpur,Irrigation,7.2,172,458,42.4,1,Filed,15.3,2,18.4,Partial,80.8,5.0,1
bdec6cb1,Maharashtra,Aurangabad,Railway,19.3,296,868,23.6,0,None,64.5,2,38.7,Partial,86.5,39.0,0
a15b33a2,Rajasthan,Udaipur,Highway,10.79,38,224,57.0,1,Under Hearing,74.6,4,1.4,Not Started,59.7,45.4,1
ea1f8fc0,Bihar,Patna,Railway,18.1,48,84,49.8,0,None,8.3,3,33.0,Full,91.1,36.2,1
6e2228e9,Gujarat,Vadodara,Industrial Corridor,2.07,25,260,32.7,0,None,40.3,3,60.7,Full,48.6,34.1,0
ec486fa5,Uttar Pradesh,Varanasi,Railway,32.7,49,337,70.9,1,Under Hearing,31.0,1,25.1,Not Started,41.1,19.3,0
89b58ba4,Karnataka,Mysuru,Urban Development,28.68,23,674,75.1,1,Resolved,84.4,1,130.0,Not Started,32.9,30.2,0
c0ae90e3,Gujarat,Rajkot,Urban Development,13.58,1,770,54.9,0,None,30.7,1,13.7,Full,59.4,28.2,0
176335fb,Karnataka,Bengaluru,Urban Development,5.64,23,863,28.7,0,None,32.0,2,50.5,Partial,31.4,25.9,1
e9c30684,Tamil Nadu,Salem,Urban Development,7.01,165,1143,40.2,2,Filed,38.6,2,7.5,Not Started,72.1,41.4,1
f19fc588,Uttar Pradesh,Lucknow,Highway,4.68,244,901,54.9,3,Resolved,73.2,1,9.9,Partial,13.8,27.8,0
960c0ef6,Gujarat,Surat,Urban Development,1.2,70,601,80.7,0,None,31.7,2,26.8,Full,77.1,21.0,1
110782f0,Odisha,Rourkela,Urban Development,4.84,66,272,65.8,1,Filed,19.5,2,25.2,Partial,69.9,28.2,1
076fe341,Odisha,Bhubaneswar,Railway,16.46,20,607,73.5,5,Filed,25.9,2,14.7,Full,46.8,63.2,1
7cd7545f,Madhya Pradesh,Indore,Irrigation,12.53,32,44,14.9,0,None,65.3,5,3.3,Full,82.4,49.1,0
67646fef,Bihar,Bhagalpur,Industrial Corridor,12.7,406,561,78.6,0,None,33.3,2,101.3,Partial,62.4,48.2,0
2d58e216,Odisha,Bhubaneswar,Highway,4.54,312,230,83.7,0,None,9.1,6,18.3,Partial,39.6,47.0,1
a4ab9591,Rajasthan,Udaipur,Urban Development,5.77,19,852,44.6,0,None,60.1,1,14.6,Full,54.2,13.2,1
dfd71e83,West Bengal,Howrah,Industrial Corridor,53.31,309,1179,79.5,2,Resolved,49.3,2,11.4,Full,47.6,32.8,0
cec9bd49,Uttar Pradesh,Agra,Power Transmission,14.08,17,1088,57.8,1,Resolved,71.6,3,2.8,Partial,87.4,38.0,0
d42bb759,Tamil Nadu,Coimbatore,Irrigation,3.04,33,1461,73.2,0,None,43.0,5,13.3,Full,54.1,35.5,1
157ff0ee,Maharashtra,Pune,Power Transmission,9.65,14,219,45.7,1,Filed,88.5,3,14.9,Not Started,71.9,47.2,1
1877083a,West Bengal,Siliguri,Industrial Corridor,41.09,76,467,33.5,1,Filed,24.5,5,35.2,Not Started,28.8,29.5,1
bcdc6ac5,Bihar,Patna,Urban Development,16.91,286,45,48.4,0,None,46.1,2,6.2,Not Started,56.3,21.2,1
338b6867,Maharashtra,Nashik,Irrigation,4.09,183,550,36.9,0,None,48.4,7,6.5,Not Started,93.5,47.6,1
06e1a626,Gujarat,Surat,Railway,21.98,279,568,53.7,0,None,26.7,1,2.3,Partial,39.9,67.1,0
a126f04b,Madhya Pradesh,Bhopal,Highway,47.35,78,980,34.5,0,None,34.1,2,55.2,Partial,52.2,48.4,0
35bd57d9,Maharashtra,Thane,Railway,37.43,47,639,36.3,1,Under Hearing,51.4,2,12.3,Partial,83.5,42.7,1
7cbe64b6,Karnataka,Belagavi,Railway,51.36,6,1228,31.2,0,None,11.3,6,12.4,Full,76.8,24.2,1
ef5370ab,Gujarat,Ahmedabad,Irrigation,2.83,84,1448,42.6,0,None,57.8,2,16.6,Not Started,28.4,49.6,1
f7e33a0f,Madhya Pradesh,Indore,Power Transmission,15.68,11,534,9.0,0,None,39.7,1,50.8,Full,39.9,21.6,0
fd085c1b,Bihar,Bhagalpur,Irrigation,34.32,8,1189,21.3,1,Stay Order,55.0,2,28.4,Full,76.5,30.7,1
f4f6ed39,Rajasthan,Jaipur,Railway,4.8,164,1225,28.9,1,Under Hearing,43.3,6,20.5,Partial,57.9,58.8,1
c9b805d8,Uttar Pradesh,Varanasi,Railway,6.64,31,397,45.2,1,Filed,38.5,1,13.5,Partial,88.2,23.8,1
eec2ff99,Maharashtra,Pune,Highway,86.03,281,228,48.2,1,Filed,48.5,4,20.6,Partial,53.7,18.8,1
961aa5dc,Karnataka,Bengaluru,Railway,14.05,183,1054,43.6,1,Filed,30.6,2,28.3,Partial,75.9,35.1,0
bdf02f62,Rajasthan,Jaipur,Power Transmission,56.11,127,1355,70.1,0,None,8.5,3,26.8,Full,70.8,23.9,0
6543b8f4,Uttar Pradesh,Varanasi,Irrigation,5.95,49,687,95.2,0,None,45.4,2,32.4,Partial,74.7,39.3,0
2e1d6ef8,Madhya Pradesh,Indore,Railway,13.18,143,324,61.6,1,Stay Order,61.5,4,60.9,Full,50.4,22.3,0
82471567,Rajasthan,Udaipur,Railway,23.06,131,1406,56.7,1,Resolved,36.7,4,123.2,Partial,79.3,50.9,1
faac677b,Gujarat,Rajkot,Highway,13.45,104,808,50.3,2,Stay Order,71.0,2,34.8,Full,63.6,25.0,1
2a18c01f,Bihar,Patna,Urban Development,58.62,89,542,53.8,2,Filed,82.5,1,42.5,Partial,61.8,60.0,0
f9f520de,Gujarat,Ahmedabad,Irrigation,8.2,33,835,64.1,0,None,17.8,6,6.3,Full,81.7,44.1,0
25307cbf,Madhya Pradesh,Indore,Industrial Corridor,18.7,34,1477,58.8,1,Filed,64.9,1,26.6,Full,31.4,44.1,1
eac5e0ee,Bihar,Patna,Urban Development,14.45,37,31,44.1,0,None,15.6,2,15.8,Not Started,10.8,44.1,1
10f875af,Karnataka,Bengaluru,Urban Development,11.41,184,985,63.0,1,Under Hearing,79.2,2,35.1,Not Started,50.8,22.6,1
a50f122a,Maharashtra,Thane,Industrial Corridor,99.21,199,395,59.2,3,Resolved,30.0,5,72.6,Partial,18.9,46.8,1
a822f48b,Uttar Pradesh,Lucknow,Highway,60.78,50,1317,64.1,1,Resolved,19.9,2,21.7,Not Started,84.1,21.7,0
677720a9,West Bengal,Howrah,Irrigation,4.35,29,320,47.4,0,None,37.3,2,10.3,Partial,38.3,50.6,0
398c3765,Rajasthan,Udaipur,Highway,6.95,34,83,55.4,1,Under Hearing,67.5,4,19.0,Not Started,69.3,36.1,0
cc7abf9f,Tamil Nadu,Salem,Power Transmission,32.35,14,405,43.4,2,Filed,49.4,2,31.7,Partial,67.9,37.3,1
2665a905,West Bengal,Siliguri,Industrial Corridor,6.22,130,1095,22.7,0,None,54.7,4,45.7,Not Started,75.2,64.4,1
2753742c,Gujarat,Ahmedabad,Highway,16.28,88,1387,51.9,0,None,8.4,2,37.9,Full,33.1,18.4,1
9537496f,Rajasthan,Jodhpur,Railway,48.99,145,977,57.3,1,Under Hearing,24.4,1,15.4,Partial,73.1,47.9,1
36ae51a4,Rajasthan,Jaipur,Highway,6.15,63,339,28.2,0,None,49.5,1,13.7,Partial,58.9,42.9,1
d16e0e0d,Uttar Pradesh,Kanpur,Highway,20.28,64,1351,73.8,3,Filed,83.7,3,94.4,Not Started,93.5,41.4,1
06eed67f,Rajasthan,Jaipur,Urban Development,9.46,303,251,80.4,1,Under Hearing,85.1,2,7.6,Not Started,84.2,48.2,1
06512b52,Gujarat,Vadodara,Irrigation,39.16,46,311,19.9,0,None,68.7,2,41.4,Partial,56.4,57.1,1
ed472c69,Maharashtra,Pune,Railway,21.29,135,556,22.0,0,None,54.7,2,49.8,Not Started,55.5,23.9,0
d509dff7,Tamil Nadu,Madurai,Power Transmission,7.53,250,486,87.5,0,None,53.5,2,23.4,Partial,23.6,28.1,0
8ba2257f,Uttar Pradesh,Agra,Power Transmission,9.98,202,166,41.5,2,Resolved,67.1,3,35.5,Full,80.6,30.4,0
1db5439f,Tamil Nadu,Salem,Irrigation,28.93,66,481,48.6,0,None,37.4,3,18.5,Partial,29.7,5.0,0
476a19ac,Maharashtra,Nashik,Highway,5.6,10,97,80.5,1,Resolved,22.8,3,22.9,Full,92.4,65.0,1
5bda71c3,Maharashtra,Pune,Irrigation,21.67,1838,42,84.2,2,Under Hearing,62.9,1,101.2,Partial,14.9,75.8,1
b9c362ee,Tamil Nadu,Madurai,Highway,3.54,53,87,83.9,2,Under Hearing,39.5,4,31.2,Partial,21.4,47.5,0
b46ee42e,Maharashtra,Aurangabad,Power Transmission,12.57,48,1000,14.5,1,Stay Order,13.3,2,31.6,Full,37.8,31.8,1
c51c1858,Bihar,Gaya,Railway,113.25,137,993,88.8,2,Under Hearing,85.7,1,11.4,Partial,41.3,14.0,0
0e725467,Odisha,Bhubaneswar,Irrigation,14.27,57,415,75.1,0,None,45.4,4,11.9,Partial,26.0,36.1,0
8924fed3,Madhya Pradesh,Gwalior,Power Transmission,37.37,36,494,63.5,0,None,37.1,3,7.0,Partial,89.3,27.9,0
d5c2ef90,Maharashtra,Aurangabad,Irrigation,8.02,13,803,22.5,0,None,64.2,2,16.2,Partial,63.7,44.9,1
11051d17,West Bengal,Kolkata,Industrial Corridor,6.31,15,313,70.1,0,None,57.2,2,58.8,Partial,86.2,27.3,0
14fe4272,Maharashtra,Nagpur,Industrial Corridor,4.94,58,1334,33.4,0,None,51.8,2,28.4,Full,28.8,42.0,1
feb78c02,Maharashtra,Aurangabad,Irrigation,78.49,134,592,73.1,2,Resolved,84.2,3,7.0,Partial,46.7,20.7,1
5cd5a65a,Gujarat,Surat,Industrial Corridor,6.35,29,447,27.5,0,None,41.2,2,40.7,Partial,53.9,20.4,0
fbe10b98,Odisha,Cuttack,Railway,9.16,366,830,46.9,0,None,61.5,5,32.7,Partial,43.7,5.9,1
b2890ee7,Maharashtra,Aurangabad,Urban Development,7.74,5,49,24.0,0,None,73.2,2,22.9,Partial,56.4,43.3,1
db9e7bda,Rajasthan,Jaipur,Irrigation,7.29,34,761,30.9,1,Under Hearing,54.1,1,13.9,Partial,55.5,37.9,1
2bfabff0,Odisha,Cuttack,Irrigation,26.54,86,820,77.4,0,None,20.4,5,43.1,Full,35.1,32.6,1
96a2b99a,West Bengal,Durgapur,Industrial Corridor,6.85,23,1058,90.4,1,Resolved,28.6,3,6.3,Full,97.9,41.4,1
5c7f9fae,West Bengal,Siliguri,Urban Development,8.45,7,1327,23.2,1,Resolved,26.4,2,54.3,Full,28.9,15.6,1
27079c89,West Bengal,Kolkata,Highway,4.83,25,207,46.9,2,Stay Order,30.1,5,11.4,Partial,58.9,36.8,1
f1a1670d,Rajasthan,Jaipur,Highway,18.7,71,1420,88.2,0,None,75.2,9,35.6,Full,70.9,36.2,0
7f17d5bd,Rajasthan,Jodhpur,Industrial Corridor,7.54,42,396,88.7,1,Stay Order,54.3,3,10.8,Not Started,64.5,19.9,1
4c6fd1f2,Karnataka,Belagavi,Power Transmission,1.46,124,1067,24.1,1,Filed,66.3,1,24.3,Full,23.0,12.6,0
29a235d1,West Bengal,Kolkata,Railway,10.32,27,1286,14.4,1,Filed,23.4,1,49.0,Not Started,45.1,35.1,0
8a601905,Uttar Pradesh,Varanasi,Urban Development,3.4,125,1148,48.1,0,None,43.7,6,7.9,Partial,39.8,25.0,0
9bba8614,Gujarat,Vadodara,Industrial Corridor,15.04,185,1289,91.3,1,Under Hearing,28.9,5,11.3,Not Started,24.5,23.5,1
c8cfa5a6,Odisha,Bhubaneswar,Irrigation,14.39,27,105,50.4,1,Filed,76.7,1,63.8,Full,56.8,14.8,0
1d4875a2,Tamil Nadu,Salem,Urban Development,21.57,205,494,66.7,0,None,40.4,0,12.1,Partial,22.9,35.1,1
1fc8d412,Odisha,Bhubaneswar,Power Transmission,9.89,187,359,28.5,0,None,36.7,4,20.7,Not Started,51.4,15.6,0
04ec3046,Maharashtra,Aurangabad,Irrigation,26.26,126,1058,31.5,2,Resolved,60.6,6,7.4,Partial,64.9,15.5,1
5ee5fe8d,Maharashtra,Nashik,Highway,35.76,21,382,65.2,2,Under Hearing,90.3,4,33.9,Partial,77.5,46.4,1
cb5b62ec,Rajasthan,Udaipur,Railway,3.39,46,409,63.6,0,None,27.7,4,24.6,Full,20.8,39.7,0
b801d1b3,Madhya Pradesh,Jabalpur,Industrial Corridor,6.97,60,785,57.5,1,Resolved,12.8,5,62.0,Not Started,40.1,57.0,0
025e1c17,Rajasthan,Kota,Urban Development,13.36,390,645,2.9,1,Under Hearing,52.6,5,17.0,Full,77.6,34.2,1
869cbb99,Gujarat,Rajkot,Urban Development,10.61,5,566,86.3,1,Filed,24.9,3,106.3,Full,33.3,39.4,1
54d34f58,Rajasthan,Udaipur,Irrigation,8.84,337,147,71.5,0,None,49.4,3,31.0,Not Started,70.2,39.4,1
40155a4e,Gujarat,Rajkot,Industrial Corridor,9.45,122,660,40.1,1,Resolved,60.4,1,21.4,Partial,34.0,5.0,0
2dff2492,Rajasthan,Jodhpur,Power Transmission,8.12,100,1463,87.7,1,Stay Order,66.1,1,33.8,Partial,25.0,24.4,0
2628bc26,Maharashtra,Nagpur,Urban Development,3.45,59,954,69.4,1,Filed,35.3,0,94.2,Full,61.7,34.9,1
0fd9a741,Gujarat,Vadodara,Industrial Corridor,5.12,33,912,5.9,1,Under Hearing,5.7,5,42.5,Not Started,47.8,26.3,1
5208ab5c,Odisha,Rourkela,Industrial Corridor,31.67,429,326,96.0,1,Stay Order,74.9,5,20.0,Not Started,15.5,45.9,1
e2fd496c,Odisha,Rourkela,Power Transmission,21.01,15,877,48.7,1,Filed,27.8,2,29.7,Full,41.6,46.8,0
ab33de62,Bihar,Patna,Irrigation,15.75,43,37,35.4,1,Under Hearing,56.3,3,19.4,Full,23.7,23.8,1
6079e331,Tamil Nadu,Coimbatore,Highway,3.68,142,776,31.0,0,None,49.4,2,34.5,Full,14.6,18.7,1
59bce501,Odisha,Rourkela,Highway,12.37,34,1089,85.2,1,Under Hearing,14.4,2,47.3,Full,23.5,45.6,1
0516382f,Rajasthan,Jodhpur,Highway,13.02,26,893,85.4,1,Under Hearing,73.3,4,31.4,Full,92.6,51.4,1
f659cf97,Rajasthan,Jaipur,Power Transmission,14.28,55,382,35.9,1,Under Hearing,31.5,2,20.9,Not Started,36.7,19.2,1
4456cb00,Rajasthan,Udaipur,Urban Development,1.7,25,1313,43.2,0,None,68.6,6,4.9,Full,36.0,33.5,1
60f45e94,West Bengal,Howrah,Industrial Corridor,3.76,48,1163,78.4,1,Under Hearing,67.3,0,80.8,Partial,20.1,26.6,0
ab8f057d,West Bengal,Durgapur,Urban Development,3.46,103,845,69.9,0,None,55.6,1,56.8,Full,88.6,44.4,0
4fa7d920,Tamil Nadu,Coimbatore,Railway,24.08,25,1148,90.4,1,Resolved,58.0,3,16.3,Partial,58.9,44.3,0
d05f13c6,Bihar,Gaya,Urban Development,9.51,100,1244,68.6,0,None,43.2,4,64.2,Full,87.3,39.2,1
0e6b4578,Maharashtra,Thane,Railway,4.91,251,566,72.0,0,None,42.4,3,123.0,Partial,79.5,30.0,1
905f1927,West Bengal,Durgapur,Irrigation,3.79,14,1274,19.3,1,Filed,61.5,1,28.4,Not Started,30.0,56.3,1
abf86cf1,Maharashtra,Aurangabad,Urban Development,6.85,229,231,71.5,0,None,26.1,2,30.8,Partial,23.7,32.6,0
3629d771,West Bengal,Durgapur,Urban Development,23.38,5,1403,65.4,1,Filed,39.9,3,16.7,Partial,47.9,34.0,0
f24620b5,Tamil Nadu,Madurai,Irrigation,5.11,18,135,46.4,0,None,44.9,1,18.3,Not Started,16.3,18.2,1
535814d6,Tamil Nadu,Coimbatore,Industrial Corridor,7.2,5,438,39.2,0,None,68.6,3,15.5,Full,46.1,22.5,0
d79b1fa3,Tamil Nadu,Madurai,Highway,19.26,55,351,29.2,1,Resolved,59.9,2,48.5,Full,77.9,16.2,1
cc4f0c56,Odisha,Rourkela,Power Transmission,11.22,15,284,74.8,0,None,83.7,1,12.1,Not Started,54.0,38.7,0
4d1fb12c,Uttar Pradesh,Varanasi,Railway,1.82,10,435,85.8,0,None,80.7,2,7.7,Not Started,44.4,32.0,0
a413dcf2,Maharashtra,Thane,Railway,8.44,68,347,39.4,0,None,49.0,1,33.3,Partial,60.6,29.7,1
cf27ddda,Uttar Pradesh,Lucknow,Power Transmission,26.42,64,1446,70.2,0,None,29.0,2,31.1,Partial,57.3,20.0,0
ddde7808,Odisha,Bhubaneswar,Power Transmission,32.61,42,1436,47.0,1,Under Hearing,27.4,3,53.2,Full,69.7,50.8,1
b4190777,Tamil Nadu,Salem,Power Transmission,20.15,90,221,75.4,0,None,32.0,1,22.4,Not Started,75.3,5.0,1
55d02ef0,Madhya Pradesh,Gwalior,Irrigation,8.4,29,1153,51.8,0,None,33.1,3,20.8,Partial,62.0,32.9,0
a31317d2,Madhya Pradesh,Bhopal,Irrigation,15.81,40,892,43.9,1,Resolved,32.7,4,48.8,Full,9.3,39.8,0
ddfb0803,Tamil Nadu,Chennai,Irrigation,30.5,35,1186,70.8,1,Filed,18.4,2,9.1,Not Started,86.0,22.0,1
a733ab97,Uttar Pradesh,Meerut,Irrigation,2.92,130,660,42.7,2,Under Hearing,94.7,2,44.1,Full,96.3,51.6,1
fd503fad,Maharashtra,Nashik,Highway,18.59,28,1110,41.7,0,None,76.6,1,38.6,Not Started,64.8,14.6,1
5ff43540,Madhya Pradesh,Gwalior,Power Transmission,1.96,8,151,75.3,0,None,67.1,5,68.9,Partial,49.5,34.0,0
da3a69c9,West Bengal,Kolkata,Highway,60.46,74,540,36.0,0,None,83.2,1,21.7,Partial,89.5,31.8,0
821eaaed,Uttar Pradesh,Meerut,Power Transmission,22.57,51,507,51.5,0,None,19.7,2,9.1,Partial,51.0,27.8,1
6658d5d3,Odisha,Bhubaneswar,Industrial Corridor,58.53,26,144,53.3,1,Under Hearing,44.5,2,11.2,Full,62.0,32.8,0
bbb8eebc,Odisha,Rourkela,Power Transmission,5.39,38,1220,66.9,1,Filed,39.3,2,19.8,Partial,57.1,41.7,1
b1e1455f,Karnataka,Bengaluru,Power Transmission,7.63,64,578,85.0,0,None,52.1,2,11.0,Partial,23.1,31.8,0
2a3654e7,Odisha,Rourkela,Industrial Corridor,3.11,111,1279,14.7,0,None,16.4,1,40.2,Full,32.2,58.2,0
3416d3d4,Madhya Pradesh,Indore,Railway,11.98,4,86,60.4,0,None,43.0,3,45.5,Partial,86.1,25.5,1
7b868684,Tamil Nadu,Coimbatore,Industrial Corridor,18.55,29,396,76.2,1,Stay Order,26.5,3,33.5,Not Started,64.6,32.5,0
e1fca187,Gujarat,Rajkot,Irrigation,3.37,5,589,67.2,0,None,21.1,2,8.4,Partial,58.3,14.9,1
8f7a888e,Rajasthan,Jaipur,Power Transmission,14.93,87,409,73.3,0,None,68.1,3,24.3,Full,31.9,14.5,0
147776d5,Odisha,Bhubaneswar,Railway,3.7,14,595,53.4,3,Under Hearing,59.5,5,26.7,Full,66.1,43.7,1
6c3b08e4,Rajasthan,Jaipur,Irrigation,17.14,46,1474,56.7,1,Under Hearing,63.1,1,28.3,Full,65.3,5.0,0
996bd3b8,Tamil Nadu,Salem,Railway,76.52,128,1285,69.9,1,Filed,46.4,2,27.0,Full,63.4,66.7,0
4db5e2ee,Karnataka,Belagavi,Power Transmission,31.14,11,1470,50.8,2,Resolved,25.5,4,27.5,Full,71.1,45.0,0
1e0e08ec,Odisha,Bhubaneswar,Power Transmission,41.25,27,677,59.2,0,None,58.0,3,16.7,Not Started,52.0,37.2,1
7b049f64,Maharashtra,Aurangabad,Railway,5.43,47,270,19.9,2,Under Hearing,49.2,3,9.5,Partial,65.8,31.8,1
fa8c97ed,West Bengal,Howrah,Industrial Corridor,7.16,53,888,76.3,1,Filed,50.1,7,58.1,Partial,90.9,22.2,1
2e8db7ff,Tamil Nadu,Madurai,Power Transmission,12.03,26,895,24.5,1,Under Hearing,75.8,4,18.1,Not Started,49.2,24.0,1
b607c04a,Gujarat,Surat,Power Transmission,12.15,66,468,84.6,0,None,66.6,4,13.5,Partial,79.3,45.6,1
317acc86,Odisha,Cuttack,Power Transmission,13.62,308,161,69.4,0,None,37.1,2,11.8,Full,43.7,28.8,0
ec092384,Tamil Nadu,Coimbatore,Irrigation,1.48,36,482,51.1,1,Under Hearing,45.4,4,18.1,Partial,64.5,43.2,1
826b1fd6,West Bengal,Kolkata,Power Transmission,10.55,6,1372,48.8,1,Resolved,42.8,0,6.4,Full,47.8,36.5,0
981d448f,Gujarat,Ahmedabad,Urban Development,13.11,68,291,40.2,1,Under Hearing,9.1,2,14.9,Partial,36.1,5.0,1
eb45b097,Maharashtra,Aurangabad,Power Transmission,70.31,45,855,30.3,0,None,31.7,5,15.9,Not Started,77.6,27.6,0
a4a8ff88,Uttar Pradesh,Kanpur,Power Transmission,4.46,86,1304,53.0,1,Filed,64.6,3,24.6,Not Started,67.7,58.8,0
b49fdd4b,Gujarat,Ahmedabad,Power Transmission,7.34,44,998,31.5,0,None,78.3,3,13.5,Not Started,87.1,39.4,0
d3931388,Odisha,Bhubaneswar,Railway,5.21,11,295,29.7,0,None,80.6,3,97.6,Not Started,62.9,51.4,1
e4f06d71,Bihar,Gaya,Railway,8.71,11,871,63.4,1,Under Hearing,51.1,2,49.7,Not Started,41.6,47.0,1
ccdc22a6,Madhya Pradesh,Gwalior,Irrigation,2.22,350,325,31.9,0,None,20.5,2,32.0,Full,73.0,20.1,0
6afa7fe0,Maharashtra,Aurangabad,Urban Development,22.77,29,1142,73.1,2,Under Hearing,52.8,2,50.3,Partial,47.4,13.5,1
a1952e45,Karnataka,Mysuru,Power Transmission,108.37,88,320,84.1,0,None,30.2,1,13.0,Not Started,69.4,57.6,1
10e8a3c5,West Bengal,Durgapur,Urban Development,6.81,24,1405,55.1,0,None,88.9,1,23.7,Partial,42.3,33.7,0
965a6004,Gujarat,Ahmedabad,Irrigation,4.59,137,242,42.8,0,None,58.6,1,38.3,Not Started,58.8,56.0,1
d1779ee0,Uttar Pradesh,Kanpur,Railway,7.48,164,1080,46.8,0,None,34.2,4,30.8,Partial,68.3,40.7,1
47bac592,West Bengal,Howrah,Urban Development,27.56,209,923,62.3,2,Resolved,48.4,2,36.1,Not Started,35.9,73.2,1
e7037c40,Gujarat,Vadodara,Power Transmission,29.43,72,572,77.8,1,Stay Order,46.6,5,44.9,Not Started,26.7,36.1,1
a406a117,Maharashtra,Thane,Highway,15.75,47,915,23.2,0,None,8.8,1,9.9,Full,52.6,44.0,0
ca5a4d7b,Odisha,Cuttack,Irrigation,12.35,79,231,67.0,0,None,18.2,3,17.3,Full,11.8,49.8,1
8407524f,Karnataka,Bengaluru,Irrigation,3.72,52,1443,57.5,1,Filed,30.2,4,40.4,Partial,46.5,24.4,0
af603684,West Bengal,Howrah,Railway,29.25,261,1189,46.1,0,None,46.8,1,13.5,Not Started,76.6,20.2,0
9e283c95,Tamil Nadu,Madurai,Power Transmission,11.71,58,404,25.3,2,Under Hearing,22.9,3,12.0,Partial,32.7,47.4,1
1e597fc6,West Bengal,Siliguri,Highway,33.51,45,577,22.0,0,None,58.5,1,47.2,Partial,49.4,38.3,0
28687e8b,West Bengal,Howrah,Highway,20.59,192,434,68.0,0,None,55.5,1,15.7,Full,78.3,42.1,0
326739a3,Karnataka,Bengaluru,Urban Development,9.12,37,330,64.5,1,Filed,63.3,2,4.0,Partial,73.5,32.0,0
6574e6c1,Odisha,Bhubaneswar,Power Transmission,46.71,115,509,60.7,1,Resolved,29.7,1,29.8,Partial,10.8,42.6,1
